gid,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim
131747,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131748,Jaish-e-Mohammad (JeM),Afzal Guru Squad,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131749,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131750,Unknown,,,,,,0,,,0,3,0,0,,,,,,,,,
131751,Maoists,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131752,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131753,Separatists,,,,,,1,,,0,20,0,0,,,,,,,,,
131754,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131755,Martyr Ciyager and Martyr Zeryan Revenge Units,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
131756,Abu Sayyaf Group (ASG),,,,,,0,,,0,-99,0,0,,,,,,,,,
131757,Bangsamoro Islamic Freedom Movement (BIFM),,,,,,1,,,0,-99,0,0,,,,,,,,,
131758,Mai Mai Portuguais Militia,,,,,,0,,,0,-99,0,0,,,,,,,,,
131759,Wrath of Olives,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
131760,Muslim extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,
131761,Hizb-ul-Ahrar (HuA),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
131762,Al-Shabaab,,,,,,0,,,0,8,0,1,10,Unknown,,,,,,,
131763,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,0,,,0,-99,2,1,10,Unknown,,,,,,,
131764,Jaish al-Adl,,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,
131765,Arakan Army (AA),,,,,,0,,,0,4,0,0,,,,,,,,,
131766,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,
131767,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131768,Tribesmen,,,,,,0,,,0,-99,0,1,6,Video,,,,,,,
131769,Jaish-e-Mohammad (JeM),,,,,,0,,,0,1,0,1,8,Personal claim,,,,,,,
131770,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,Ansar al-Islam (Burkina Faso),,,,0,0,,0,-99,0,0,,,0,,,,,,
131771,New Peoples Army (NPA),North Central Mindanao Regional Command (NCMRC),,,,,0,,,0,30,0,1,8,Personal claim,,,,,,,
131772,Kangleipak Communist Party (KCP),,,,,,0,,,0,2,1,1,8,Personal claim,,,,,,,
131773,Indigenous People of Biafra (IPOB),,,,,,0,,,0,2,2,0,,,,,,,,,
131774,Indigenous People of Biafra (IPOB),,,,,,1,,,0,-99,0,0,,,,,,,,,
131775,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,Ansar al-Islam (Burkina Faso),,Islamic State in the Greater Sahara (ISGS),,0,0,1,0,-99,0,0,,,0,,,0,,,
131776,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,Ansar al-Islam (Burkina Faso),,Islamic State in the Greater Sahara (ISGS),,0,0,1,0,20,0,0,,,0,,,0,,,
131777,Unknown,,,,,,0,,,0,4,3,1,8,Personal claim,,,,,,,
131778,Islamic State of Iraq and the Levant (ISIL),Al Khayr Province of the Islamic State,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131779,Sinai Province of the Islamic State,,,,,,0,,,0,200,0,1,4,E-mail,,,,,,,
131780,East Asia Division of the Islamic State,,Abu Sayyaf Group (ASG),,,,0,0,,0,-99,-99,1,7,"Posted to website, blog, etc.",0,,,,,,
131781,Donetsk Peoples Republic,,,,,,0,,,0,2,3,0,,,,,,,,,
131782,Dogon extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,
131783,Islamic State of Iraq and the Levant (ISIL),Al Khayr Province of the Islamic State,,,,,0,,,0,-99,2,1,7,"Posted to website, blog, etc.",,,,,,,
131784,Baloch Raji Ajoi Sangar (BRAS),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131785,Taliban,,,,,,0,,,0,-99,-99,1,4,E-mail,,,,,,,
131786,National Liberation Army of Colombia (ELN),,,,,,0,,,0,2,0,0,,,,,,,,,
131787,New Peoples Army (NPA),Guerilla Front 73,,,,,0,,,0,10,0,0,,,,,,,,,
131788,New Peoples Army (NPA),Guerrilla Front 73,,,,,0,,,0,10,0,0,,,,,,,,,
131789,New Peoples Army (NPA),,,,,,0,,,0,40,0,1,5,Note left at scene,,,,,,,
131790,Rubicon (Rouvikonas),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131791,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
131792,New Peoples Army (NPA),,,,,,0,,,0,4,0,1,8,Personal claim,,,,,,,
131793,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,
131794,Jaish-e-Mohammad (JeM),,,,,,1,,,0,-99,0,1,5,Note left at scene,,,,,,,
131795,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,
131796,Jund al-Khilafah (Tunisia),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131797,Jund al-Khilafah (Tunisia),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131798,Fulani extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,
131799,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131800,Ansar al-Sunna (Mozambique),,,,,,0,,,0,15,0,0,,,,,,,,,
131801,Wrath of Olives,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131802,New Peoples Army (NPA),Guerrilla Front 16; Guerrilla Front 16C; Northeastern Mindanao Regional Command,,,,,0,,,0,30,0,0,,,,,,,,,
131803,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
131804,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
131805,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
131806,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131807,Free Joseon,,,,,,0,,,0,10,2,1,10,Unknown,,,,,,,
131808,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131809,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131810,Supporters of Nicolas Maduro,,,,,,0,,,0,-99,0,0,,,,,,,,,
131811,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131812,Boko Haram,,,,,,0,,,0,-99,0,0,,,,,,,,,
131813,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131814,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131815,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131816,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
131817,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,0,,,0,8,0,1,7,"Posted to website, blog, etc.",,,,,,,
131818,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131819,New Peoples Army (NPA),,,,,,0,,,0,52,0,1,8,Personal claim,,,,,,,
131820,New Peoples Army (NPA),,,,,,0,,,0,30,0,1,8,Personal claim,,,,,,,
131821,New Peoples Army (NPA),,,,,,0,,,0,4,0,1,8,Personal claim,,,,,,,
131822,Anti-Government extremists,,,,,,1,,,0,8,0,0,,,,,,,,,
131823,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131824,Al-Islah Party,,,,,,0,,,0,-99,0,0,,,,,,,,,
131825,Fulani extremists,,,,,,0,,,0,400,0,0,,,,,,,,,
131826,Khorasan Chapter of the Islamic State,,,,,,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,
131827,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
131828,Maoists,,,,,,0,,,0,25,0,0,,,,,,,,,
131829,New Peoples Army (NPA),,,,,,0,,,0,30,0,0,,,,,,,,,
131830,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,2,0,1,4,E-mail,,,,,,,
131831,Bangsamoro Islamic Freedom Movement (BIFM),,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
131832,Bangsamoro Islamic Freedom Movement (BIFM),Bungos Faction; Karialan Faction,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
131833,Taliban,,Jaish-e-Mohammad (JeM),,,,0,0,,0,12,-99,1,8,Personal claim,0,,,,,,
131834,Jabha East Africa,,,,,,0,,,0,-99,2,1,8,Personal claim,,,,,,,
131835,Al-Shabaab,,,,,,0,,,0,3,3,1,8,Personal claim,,,,,,,
131836,Taliban,,,,,,0,,,0,70,-99,0,,,,,,,,,
131837,Unknown,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131838,Jaish-e-Mohammad (JeM),,,,,,0,,,0,2,2,0,,,,,,,,,
131839,Jaish-e-Mohammad (JeM),,,,,,0,,,0,1,1,0,,,,,,,,,
131840,Ansar al-Tawhid,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131841,Palestinian Extremists,,,,,,0,,,0,3,1,0,,,,,,,,,
131842,Kachin Independence Army (KIA),Battalion 8; Brigade 4,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131843,Baloch Republican Army (BRA),,,,,,0,,,0,-99,1,1,8,Personal claim,,,,,,,
131844,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,
131845,Jihadi-inspired extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131846,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131847,Revolutionary Armed Forces of Colombia (FARC) dissidents,10th Guadalupe Salcedo Front,,,,,0,,,0,-99,0,1,6,Video,,,,,,,
131848,Khorasan Chapter of the Islamic State,,,,,,0,,,0,5,0,1,7,"Posted to website, blog, etc.",,,,,,,
131849,Al-Khums Revolutionaries Union,,,,,,0,,,0,-99,0,0,,,,,,,,,
131850,Maoists,,,,,,0,,,0,5,-99,0,,,,,,,,,
131851,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,0,,,0,-99,0,0,,,,,,,,,
131852,Taang National Liberation Army (TNLA),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131853,Vishwa Hindu Parishad (VHP),,,,,,0,,,0,4,4,1,8,Personal claim,,,,,,,
131854,National Socialist Council of Nagaland-Reformation (NSCN-R),,,,,,0,,,0,-99,0,0,,,,,,,,,
131855,Khorasan Chapter of the Islamic State,,Taliban,,,,0,1,,0,-99,0,1,7,"Posted to website, blog, etc.",0,,,,,,
131856,Hasam Movement,,,,,,0,,,0,3,0,0,,,,,,,,,
131857,Free Papua Movement (OPM-Organisasi Papua Merdeka),,,,,,0,,,0,50,0,1,8,Personal claim,,,,,,,
131858,Taliban,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131859,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
131860,Baloch Liberation Tigers (BLT),,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,
131861,Khorasan Chapter of the Islamic State,,,,,,1,,,0,3,0,0,,,,,,,,,
131862,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,0,,,0,-99,1,1,7,"Posted to website, blog, etc.",,,,,,,
131863,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Youth Organisation of Nepal,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,
131864,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131865,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),,,,,,0,,,0,30,0,1,8,Personal claim,,,,,,,
131866,Hamas (Islamic Resistance Movement),,,,,,0,,,0,-99,2,0,,,,,,,,,
131867,Anti-White extremists,,,,,,0,,,1,1,1,0,,,,,,,,,
131868,Anti-White extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131869,Arakan Army (AA),,,,,,1,,,0,60,0,1,8,Personal claim,,,,,,,
131870,Twigwaneho militia,,,,,,0,,,0,-99,0,0,,,,,,,,,
131871,Arakan Army (AA),,,,,,0,,,0,200,0,0,,,,,,,,,
131872,Unknown,,,,,,0,,,1,3,0,0,,,,,,,,,
131873,National Thowheeth Jamaath,,,,,,0,,,0,2,0,0,,,,,,,,,
131874,Anti-White extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131875,Islamic State in the Greater Sahara (ISGS),,,,,,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,
131876,Unknown,,,,,,0,,,0,-99,2,0,,,,,,,,,
131877,Maoists,,,,,,1,,,0,6,0,1,5,Note left at scene,,,,,,,
131878,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131879,Muslim extremists,,,,,,0,,,0,4,4,0,,,,,,,,,
131880,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131881,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
131882,Maoists,,,,,,0,,,0,25,0,1,5,Note left at scene,,,,,,,
131883,Unknown,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131884,Palestinian Extremists,,,,,,0,,,0,-99,3,0,,,,,,,,,
131885,Unknown,,,,,,0,,,0,10,-99,1,8,Personal claim,,,,,,,
131886,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,1,Letter,,,,,,,
131887,Boko Haram,,,,,,0,,,0,-99,0,0,,,,,,,,,
131888,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,0,,,0,-99,2,0,,,,,,,,,
131889,Peoples Liberation Front of India,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131890,Al-Shabaab,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
131891,Fulani extremists,,,,,,0,,,0,7,4,0,,,,,,,,,
131892,Conspiracy theory extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131893,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),,,,,,0,,,0,-99,6,0,,,,,,,,,
131894,Baloch Republican Army (BRA),,,,,,0,,,0,1,1,1,8,Personal claim,,,,,,,
131895,Wrath of Olives,,Kurdistan Workers Party (PKK),,,,0,0,,0,-99,0,1,,,0,,,,,,
131896,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),,,,,,0,,,0,-99,3,0,,,,,,,,,
131897,Arakan Army (AA),,,,,,0,,,0,10,1,0,,,,,,,,,
131898,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131899,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131900,Anti-Muslim extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131901,Khorasan Chapter of the Islamic State,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131902,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,0,,,,,,,,,
131903,Arakan Army (AA),,,,,,0,,,0,30,0,0,,,,,,,,,
131904,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131905,Jaish-e-Mohammad (JeM),,,,,,0,,,0,-99,0,0,,,,,,,,,
131906,Anti-Muslim extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131907,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,1,-99,0,,,,,,,,,
131908,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,0,,,0,40,0,1,4,E-mail,,,,,,,
131909,New Peoples Army (NPA),Leonardo Panaligan Command,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131910,New Peoples Army (NPA),Leonardo Panaligan Command,,,,,0,,,0,5,0,1,8,Personal claim,,,,,,,
131911,Anti-Christian extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,
131912,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,
131913,Al-Shabaab,,,,,,0,,,0,100,0,1,10,Unknown,,,,,,,
131914,Fezzan Province of the Islamic State,,,,,,1,,,0,-99,0,1,8,Personal claim,,,,,,,
131915,Jihadi-inspired extremists,,,,,,0,,,1,-99,0,1,5,Note left at scene,,,,,,,
131916,United Peoples Democratic Front (UPDF) - Bangladesh,,,,,,1,,,0,-99,0,0,,,,,,,,,
131917,Revolutionary Armed Forces of Colombia (FARC) dissidents,Jaime Martinez Mobile Column,,,,,0,,,0,-99,0,0,,,,,,,,,
131918,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,
131919,Taliban,,,,,,0,,,0,301,-99,0,,,,,,,,,
131920,Pro-choice extremists,,,,,,0,,,1,1,0,0,,,,,,,,,
131921,Revolutionary Armed Forces of Colombia (FARC) dissidents,Sixth Front,,,,,0,,,0,-99,0,0,,,,,,,,,
131922,Separatists,,,,,,0,,,0,-99,0,1,6,Video,,,,,,,
131923,Pro-migration extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131924,Muslim extremists,,,,,,0,,,0,1,1,1,6,Video,,,,,,,
131925,Arakan Army (AA),,,,,,0,,,0,2,0,0,,,,,,,,,
131926,Khorasan Chapter of the Islamic State,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131927,Khorasan Chapter of the Islamic State,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
131928,Al-Islah Party,,Houthi extremists (Ansar Allah),,,,0,0,,0,-99,0,0,,,0,,,,,,
131929,Arakan Army (AA),,,,,,0,,,0,150,0,0,,,,,,,,,
131930,Lashkar-e-Taiba (LeT),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131931,Informal Anarchist Federation,,International Revolutionary Front,,,,0,0,,0,-99,0,1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",,,,0
131932,Dan Na Ambassagou,,,,,,1,,,0,-99,0,0,,,,,,,,,
131933,Al-Shabaab,,,,,,0,,,0,5,0,1,8,Personal claim,,,,,,,
131934,Left-wing extremists,,,,,,0,,,1,3,3,0,,,,,,,,,
131935,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131936,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131937,New Peoples Army (NPA),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131938,Anti-Muslim extremists,,,,,,0,,,1,1,1,1,5,Note left at scene,,,,,,,
131939,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
131940,Fezzan Province of the Islamic State,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131941,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131942,Anti-Trump extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,
131943,Popular Liberation Army (EPL),Los Pelusos,Revolutionary Armed Forces of Colombia (FARC) dissidents,6th Hernando Gonzalez Acosta Front,,,0,0,,0,-99,0,0,,,0,,,,,,
131944,Revolutionary Armed Forces of Colombia (FARC) dissidents,6th Hernando Gonzalez Acosta Front,Popular Liberation Army (EPL),Los Pelusos,,,0,0,,0,-99,0,0,,,0,,,,,,
131945,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,-99,0,1,6,Video,,,,,,,
131946,White supremacists/nationalists,,,,,,1,,,1,1,1,1,8,Personal claim,,,,,,,
131947,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,15,0,1,5,Note left at scene,,,,,,,
131948,Unknown,,,,,,0,,,0,-99,0,1,6,Video,,,,,,,
131949,New Peoples Army (NPA),Kilusang Larangan Guerilla Baggas,,,,,0,,,0,-99,0,0,,,,,,,,,
131950,Jihadi-inspired extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131951,New Peoples Army (NPA),,,,,,0,,,0,50,1,0,,,,,,,,,
131952,New Peoples Army (NPA),,,,,,0,,,0,18,0,0,,,,,,,,,
131953,New Peoples Army (NPA),Leonardo Pacsi Command,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131954,Baloch Liberation Army (BLA),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131955,White supremacists/nationalists,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131956,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131957,Taliban,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131958,Hizbul Mujahideen (HM),,Jaish-e-Mohammad (JeM),,,,0,0,,0,1,1,1,5,Note left at scene,0,,,,,,
131959,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
131960,The New Irish Republican Army,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
131961,Arakan Army (AA),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131962,New Peoples Army (NPA),,,,,,0,,,0,-99,4,1,8,Personal claim,,,,,,,
131963,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,0,,,0,-99,0,0,,,,,,,,,
131964,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
131965,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,
131966,LAsilo,,,,,,1,,,0,-99,0,0,,,,,,,,,
131967,Arunachal Pradesh Deprived Peoples Front (APDPF),,,,,,0,,,0,2,2,0,,,,,,,,,
131968,White supremacists/nationalists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
131969,New Peoples Army (NPA),,,,,,0,,,0,30,0,1,8,Personal claim,,,,,,,
131970,Bangsamoro Islamic Freedom Movement (BIFM),,,,,,0,,,0,1,0,0,,,,,,,,,
131971,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,
131972,Allied Democratic Forces (ADF),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
131973,Al-Amaliqah Brigades,,,,,,0,,,0,-99,0,0,,,,,,,,,
131974,Bangsamoro Islamic Freedom Movement (BIFM),Bungos Faction,,,,,0,,,0,2,0,1,8,Personal claim,,,,,,,
131975,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131976,Union for Peace in Central Africa (UPC),,,,,,0,,,0,-99,0,0,,,,,,,,,
131977,New Peoples Army (NPA),"Lucio de Guzman Command; Kilusang Larangan Guerilla Baggas, Ilocos Cordillera Regional Committee",,,,,0,,,0,10,0,1,8,Personal claim,,,,,,,
131978,Arakan Army (AA),,,,,,0,,,0,200,23,1,8,Personal claim,,,,,,,
131979,Sindhudesh Revolutionary Army (SRA),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
131980,Al-Islah Party,,,,,,0,,,0,-99,0,0,,,,,,,,,
131981,Anarchists,,,,,,1,,,0,-99,0,0,,,,,,,,,
131982,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,0,,,0,4,0,1,8,Personal claim,,,,,,,
131983,New Peoples Army (NPA),"Kilusang Larangan Guerilla Baggas, Ilocos Cordillera Regional Committee",,,,,0,,,0,7,0,0,,,,,,,,,
131984,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131985,Sinai Province of the Islamic State,,,,,,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,
131986,Al-Shabaab,,Jabha East Africa,,,,0,0,,0,-99,-99,1,10,Unknown,1,8,Personal claim,,,,1
131987,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,
131988,Communist Party of India - Maoist (CPI-Maoist),Peoples Liberation Guerrilla Army,,,,,0,,,0,40,0,1,4,E-mail,,,,,,,
131989,Hizbul Mujahideen (HM),,Lashkar-e-Taiba (LeT),,,,0,0,,0,2,0,0,,,0,,,,,,
131990,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,0,,,0,4,0,1,7,"Posted to website, blog, etc.",,,,,,,
131991,Ansar al-Tawhid,,,,,,0,,,0,3,0,0,,,,,,,,,
131992,New Peoples Army (NPA),,,,,,0,,,0,1,0,1,5,Note left at scene,,,,,,,
131993,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,
131994,Sinai Province of the Islamic State,,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,
131995,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131996,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
131997,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,
131998,Maoists,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
131999,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,
132000,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
132001,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
132002,Lashkar-e-Jhangvi,,Khorasan Chapter of the Islamic State,,Tehrik-i-Taliban Pakistan (TTP),Qari Hussain Force,0,0,1,0,1,0,1,8,Personal claim,1,10,Unknown,1,10,Unknown,1
132003,Sinai Province of the Islamic State,,,,,,0,,,0,2,0,1,7,"Posted to website, blog, etc.",,,,,,,
132004,Mayi Mayi,,,,,,0,,,0,30,0,0,,,,,,,,,
132005,Hizb-ul-Ahrar (HuA),,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
132006,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
132007,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,
132008,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
132009,Gaitanista Self-Defense Forces of Colombia (AGC),,,,,,0,,,0,-99,0,0,,,,,,,,,
132010,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP); Shekau faction,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
132011,Maoists,,,,,,0,,,0,10,0,1,5,Note left at scene,,,,,,,
132012,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
132013,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
132014,White supremacists/nationalists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
132015,Al-Shabaab,,,,,,0,,,0,1,-99,0,,,,,,,,,
132016,Communist Party of India - Maoist (CPI-Maoist),Kalahandi-Kandhamal Border Committee,,,,,0,,,0,-99,0,0,,,,,,,,,
132017,Maoists,,,,,,0,,,0,12,0,0,,,,,,,,,
132018,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,
132019,Dimasa National Liberation Army (DNLA),,,,,,1,,,0,-99,0,0,,,,,,,,,
132020,New Peoples Army (NPA),,,,,,1,,,0,12,0,0,,,,,,,,,
132021,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
132022,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),,,,,,0,,,0,5,0,0,,,,,,,,,
132023,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
132024,Baloch Raji Ajoi Sangar (BRAS),,,,,,0,,,0,15,0,1,4,E-mail,,,,,,,
132025,The New Irish Republican Army,,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,
132026,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,
