gid,weaponid,attackid
100418,30765,3
115907,30766,3
100418,30767,3
100418,30768,3
115084,30769,3
116195,30770,3
116195,30771,2
129926,30772,3
117009,30773,2
100418,30774,3
100418,30775,3
129933,30776,2
117233,30777,2
110999,10023,2
111000,10023,6
110934,10023,2
111008,10023,6
110671,10023,6
111014,10023,1
111015,10023,1
111019,10023,6
129938,30778,7
111021,10023,6
100418,30779,3
111022,10023,2
117919,30780,3
117826,30781,2
129947,30782,3
129952,30783,3
110407,10023,1
110407,30784,7
111023,10023,2
117755,30785,3
129953,30786,3
129955,30787,2
108730,10023,2
111029,10023,2
111036,10023,4
129956,30788,2
100418,30789,3
129959,30790,2
129963,30791,2
111038,10023,2
111039,10023,2
129964,30792,2
129965,30793,3
129965,30794,3
111043,10023,2
121804,30795,3
121804,23884,3
111046,10023,2
129976,30796,3
100418,30797,3
125402,30798,2
128635,30799,3
100418,30800,3
111047,10023,2
101844,30801,3
115084,30802,3
116402,30803,3
111049,10023,1
123383,30804,1
100418,30805,3
116439,30806,3
128078,30807,2
105096,10023,6
111050,10023,2
111053,10023,6
111053,30808,6
129998,30809,3
129999,30810,7
130001,30811,3
101861,30812,2
100418,30813,3
115901,30814,6
124345,30815,1
100418,30816,2
128635,30817,2
130011,30818,3
130013,30819,3
130013,30820,3
100418,30821,1
111054,10023,6
111050,10023,1
111050,30822,3
129297,30823,3
130022,30824,8
126020,30825,3
117727,30826,2
130030,30827,2
129889,30828,3
111056,10023,6
125387,30829,3
111042,10023,1
130037,30830,1
111013,10023,2
100418,30831,3
100418,30832,3
100418,30833,6
100418,30834,3
116179,30835,3
116526,30836,3
111090,10023,2
118871,30836,3
105715,10023,5
130053,30837,3
111115,10023,6
128198,30838,3
130056,30839,2
124609,30840,2
124609,30840,1
100418,30842,3
130068,30843,2
111120,10023,6
111121,10023,2
111122,10023,2
100418,30844,8
106007,10023,6
116526,30845,3
111134,10023,2
111140,10023,6
130084,30846,3
111141,10023,6
111142,10023,1
106264,10023,6
106264,14992,3
100418,30847,6
100418,30847,2
111145,10023,6
111148,10023,2
115907,30848,3
111154,10023,6
111158,10023,2
111159,10023,2
106727,10023,2
111167,10023,1
111171,10023,2
111172,10023,2
111175,10023,1
100418,30849,3
111181,10023,2
111182,10023,2
111185,10023,2
111189,10023,2
111194,10023,2
100418,30850,1
100418,30851,3
117009,30852,2
111120,10023,2
117009,30853,2
111199,10023,2
111201,10023,2
130102,30854,2
115901,30855,6
111203,10023,2
111206,10023,6
111169,10023,2
110140,10023,2
130118,30856,1
109013,10023,6
111242,10023,6
106155,10023,1
111006,10023,1
101861,30857,3
111249,10023,1
111250,10023,2
105838,10023,6
111265,10023,2
111265,30858,6
100418,30859,3
100418,30860,3
111269,10023,2
111270,10023,2
111271,10023,2
111274,10023,2
109908,10023,2
111275,10023,1
111279,10023,2
100418,30861,1
111280,10023,2
108201,10023,2
122276,30862,2
111285,10023,2
111286,10023,6
111289,10023,2
130140,30863,1
111296,10023,2
111298,10023,2
111299,10023,6
111300,10023,6
111300,16975,3
111304,10023,2
111305,10023,2
111305,30864,2
100418,30865,3
116137,30866,3
101861,30867,2
109778,30868,3
111307,10023,2
111310,10023,2
111321,10023,2
111322,10023,7
100418,30869,3
111324,10023,1
111324,30870,5
111329,10023,5
111330,10023,7
109012,10023,7
109012,30871,3
111331,10023,1
111339,10023,2
111342,10023,2
106026,10023,6
111343,10023,7
111348,10023,2
111356,10023,2
111357,10023,7
101844,30872,1
111358,10023,2
111359,10023,7
111352,10023,6
111365,10023,2
108887,10023,2
130153,30873,3
100418,30874,3
115084,30875,3
115084,30876,6
130176,30877,2
111373,10023,2
111377,10023,2
111379,10023,2
130177,30878,3
111382,10023,2
130178,30879,2
117346,30880,2
111311,10023,2
130181,30881,2
130181,30882,6
130181,30883,3
100418,30884,3
111313,10023,7
117680,10023,2
117680,18366,7
111389,10023,1
106014,10023,7
111394,10023,2
111396,10023,6
120215,30885,3
111398,10023,6
130192,30886,3
130192,18918,3
122154,30887,2
130195,30888,3
100418,30889,3
126587,30890,3
111400,10023,2
130201,30891,3
130202,30892,3
100418,30893,3
111404,10023,2
111405,10023,2
100418,30894,3
100418,30895,3
123383,30896,3
100418,30897,3
100418,30898,3
111407,10023,6
111411,10023,2
100418,30899,3
130218,30900,2
119139,30901,3
100418,30902,3
100418,30903,3
130227,30904,3
111412,10023,7
130234,30905,3
111414,10023,6
116012,30906,3
130235,30907,3
130236,30908,2
122662,30909,3
100418,30910,3
111415,10023,7
109126,10023,7
130239,30911,3
115084,30912,3
111417,10023,2
129297,30913,3
111425,10023,2
130243,30914,8
108128,10023,2
108702,10023,7
109638,10023,2
111431,10023,7
111429,10023,2
111434,10023,2
111435,10023,2
130246,30916,3
130249,30917,3
100418,30918,3
111437,10023,7
100418,30919,3
100418,30920,3
111438,10023,2
111439,10023,1
111439,23884,3
111441,10023,2
111443,10023,1
111444,10023,2
111447,10023,2
115907,30921,3
121272,10023,2
109763,10023,2
111451,10023,1
108246,10023,2
111454,10023,2
111455,10023,2
108803,10023,1
111459,10023,2
111460,10023,2
111460,12704,6
111460,30922,1
107582,10023,1
110939,10023,1
111466,10023,1
117715,10023,2
111468,10023,2
111472,10023,2
111477,10023,6
111478,10023,6
111484,10023,2
126649,30923,1
107896,10023,2
105978,10023,2
111495,10023,2
111499,10023,1
111500,10023,2
115911,30924,3
111504,10023,2
111513,10023,2
115084,30925,3
117172,30926,7
116402,30927,7
111517,10023,2
130265,30928,3
111526,10023,6
111536,10023,7
111538,10023,6
111538,30929,3
111544,10023,2
111545,10023,2
111240,10023,2
110000,10023,1
108233,10023,2
110207,10023,2
115084,30931,6
111584,10023,6
100418,30932,3
109471,10023,1
111615,10023,2
130278,30933,3
109778,30934,2
111617,10023,2
111659,10023,1
111673,10023,1
111696,10023,2
111696,30935,3
100418,30935,3
118887,30936,3
118358,30937,3
118871,30938,3
111720,10023,1
111723,10023,2
111724,10023,2
115930,30939,3
111729,10023,2
111740,10023,2
100418,30940,3
111750,10023,2
130299,30941,2
130302,30942,3
111749,10023,2
118887,30943,3
130307,30944,8
131795,30944,8
115963,30945,2
108006,10023,2
111949,10023,2
130311,30946,8
118631,30946,2
111958,10023,2
117009,30947,2
130322,30948,8
130323,30949,7
118267,30950,2
115084,30951,3
112224,10023,2
130328,30952,3
130332,30953,2
117064,30954,2
112320,10023,6
112479,10023,2
112492,10023,2
100418,30955,2
130334,30956,7
130340,30957,3
130346,30958,3
110619,10023,2
117278,30958,3
100418,30959,3
100418,30960,3
115915,30961,3
112560,10023,2
100418,30962,2
112733,10023,2
112839,10023,6
130362,30963,3
130362,30964,3
100418,30965,3
112917,10023,2
123685,10023,6
130383,30966,3
130388,30967,3
130388,30968,3
115901,30969,2
116420,30970,3
130393,30971,2
130394,30972,3
130400,30973,1
112143,10023,4
113056,10023,2
117253,30974,3
113311,10023,2
100418,30975,3
113410,10023,2
130416,30976,5
130417,30977,3
113411,10023,2
113473,10023,2
113487,10023,2
130427,30978,3
118358,30979,2
101844,30980,3
113132,10023,6
100418,30981,3
113627,10023,2
113627,30982,2
102914,30983,7
119051,30984,3
117233,30985,3
113854,10023,6
113895,10023,2
130441,30986,1
130444,30987,2
114164,10023,6
113804,10023,2
100418,30988,3
130447,30989,3
116347,30990,3
114406,10023,6
130465,30992,3
130466,30993,3
130466,30994,3
100418,30995,3
115050,10023,6
130469,30996,8
100418,30997,3
115234,10023,6
115260,10023,1
100418,30998,2
130480,30999,2
130485,31000,2
115493,10023,1
115503,10023,2
130482,31001,3
130482,31002,3
117009,31003,2
115516,10023,2
100418,31004,2
130549,31005,3
130488,31006,2
115518,10023,2
115534,10023,2
115542,10023,2
115545,10023,2
115546,10023,1
100418,31007,7
130494,31008,3
115551,10023,2
115556,10023,2
115557,10023,2
115558,10023,2
115568,10023,2
115568,31009,3
115580,10023,2
117253,31010,3
115583,10023,2
115584,10023,2
107239,10023,2
115588,10023,2
115084,31011,3
100418,31012,3
130508,31014,5
129203,31015,8
115599,10023,2
115609,10023,2
115618,10023,2
115619,10023,2
115621,10023,2
118843,31016,6
100418,31017,3
130524,31018,2
100418,31019,2
109778,31020,3
123685,10023,2
100418,31021,3
123124,31022,3
100418,31023,3
115622,10023,2
108312,10023,2
130539,31024,3
106926,10023,2
130541,31025,5
117220,31026,2
115624,10023,2
115084,31027,3
100418,31028,2
100418,31029,3
115625,10023,2
115625,25364,7
130552,31030,3
130556,31031,3
115580,10023,1
101844,31032,2
102470,31032,1
106638,10023,2
115636,10023,2
115642,10023,2
115645,10023,2
115647,10023,7
115647,25381,7
115648,10023,2
115649,10023,2
115652,10023,2
115653,10023,1
100418,31033,3
115655,10023,2
115658,10023,2
106980,10023,7
115663,10023,2
117172,31034,3
115670,10023,2
130559,31035,3
115671,10023,2
115673,10023,6
115676,10023,2
115683,10023,6
115688,10023,2
100418,31036,3
117233,31037,3
129203,31038,2
123461,10023,6
115691,10023,6
115539,10023,2
115539,31039,5
115700,10023,2
115702,10023,2
115709,10023,2
115711,10023,2
115713,10023,7
115661,10023,2
115661,10020,7
119051,31040,3
115720,10023,1
119241,31041,3
115734,10023,2
100418,31042,3
115738,10023,1
115486,10023,2
100418,31043,1
130584,31043,3
115757,10023,2
115761,10023,6
130564,31043,3
130564,31044,6
130581,31045,7
115764,10023,2
115766,10023,6
100418,31046,3
100418,31047,2
115790,10023,2
130861,31047,2
130861,31047,3
115797,10023,2
115808,10023,2
117844,31048,8
117233,31049,3
100418,31050,3
100418,25445,2
115811,10023,1
130609,31051,2
131578,31051,2
115814,10023,2
115834,10023,2
132193,31051,6
115485,10023,1
115836,10023,2
115853,10023,2
132218,31051,1
115854,10023,2
100418,31052,2
130610,31053,2
115870,10023,2
115872,10023,2
116347,31054,1
130611,31055,2
115524,10023,2
130614,31056,2
100418,31057,2
107499,10023,2
115884,10023,1
129187,31058,2
100418,31059,3
100418,31060,2
115907,31060,2
115930,31061,3
115888,10023,2
130628,31062,2
120315,31063,2
100418,31064,1
115930,31065,2
124348,31066,2
100418,31067,8
120328,10023,2
115930,31068,3
115908,10023,2
100418,31069,3
116318,31070,2
101844,31070,1
123570,31071,3
115917,10023,2
120723,31072,2
116279,31073,6
130642,31074,2
117752,10023,2
115931,10023,2
115934,10023,6
115938,10023,2
115942,10023,2
115944,10023,2
115948,10023,1
115950,10023,2
115954,10023,2
115962,10023,2
115901,31075,3
115970,10023,2
130649,31076,5
124949,31077,3
115973,10023,2
115973,31078,3
115981,10023,2
115981,31079,2
115981,31080,6
116560,31081,3
115997,10023,2
116009,10023,2
116010,10023,2
116014,10023,1
100418,31083,3
130679,31084,3
116023,10023,2
116024,10023,6
116024,15238,3
116027,10023,2
121816,31085,2
101861,31086,3
101861,19747,1
116035,10023,6
115974,31087,3
115990,10023,2
129297,31088,3
129297,25539,3
116040,10023,2
130700,31089,3
130700,31090,1
116043,10023,2
116044,10023,2
100418,31090,1
125340,31090,1
100418,31091,3
130710,31092,2
116166,31093,3
100418,31094,7
100418,31095,3
116048,10023,1
116049,10023,2
116053,10023,1
116058,10023,2
120215,31097,3
116195,31098,3
130740,31099,3
100418,31100,3
116069,10023,2
116069,31101,3
100418,31102,1
101861,31103,7
116073,10023,2
116074,10023,2
118358,31104,3
116076,10023,2
116840,31105,3
116081,10023,2
116082,10023,2
116083,10023,6
130764,31106,8
100418,31106,8
122187,31107,3
122187,25606,8
116090,10023,2
116090,31108,7
116091,10023,7
116092,10023,2
116094,10023,2
100418,31109,3
116108,10023,2
116108,31110,3
116111,10023,7
123943,31111,3
116112,10023,2
116115,10023,6
116116,10023,6
116116,31112,2
116124,10023,6
116125,10023,1
116126,10023,2
116126,18187,2
116128,10023,1
116131,10023,2
130782,31112,2
100418,31113,3
100418,31114,1
116132,10023,6
116132,31115,3
116134,10023,2
116143,10023,6
116143,31116,2
130794,31117,3
130796,31118,2
100418,31119,7
116145,10023,2
116146,10023,2
116147,10023,2
116150,10023,6
130792,31120,3
130799,31121,3
130806,31122,8
130808,31123,3
130808,31124,3
130814,31125,1
116151,10023,2
116152,10023,6
130817,31127,7
115084,31129,3
101861,31130,1
101844,31131,3
116157,10023,6
116157,25774,7
116159,10023,6
116159,31132,2
100418,31132,3
101861,31133,8
101861,25774,7
124841,31134,3
100418,31135,3
116162,10023,6
116171,10023,2
100418,31136,3
116176,10023,2
116178,10023,2
100418,31137,2
115963,31138,2
130838,31139,3
117233,31140,3
128635,31141,3
116201,31142,3
116201,25797,7
116188,10023,1
116188,25811,2
122415,31143,2
100418,31143,2
116191,10023,2
132725,31143,2
116192,10023,6
116193,10023,1
100419,31144,2
116197,10023,5
116199,10023,2
116204,10023,6
116206,10023,1
116206,25854,2
116206,25874,2
130845,31145,7
116211,10023,1
116214,10023,2
116214,31146,1
116226,10023,7
130860,31147,3
116238,10023,2
116241,10023,2
116244,10023,2
117233,31148,3
130869,31149,3
130869,25901,6
120304,31150,3
120304,25901,6
118775,10023,2
118775,25901,6
118775,10023,7
116262,10023,2
118358,31150,3
100418,31151,3
100418,31152,3
115963,31153,2
115963,25920,3
126982,31154,2
116275,10023,2
116282,10023,2
129290,31154,6
100418,31155,3
116292,10023,2
116293,10023,2
116312,10023,2
116316,10023,2
116316,25960,2
130888,31156,2
116329,10023,2
115084,31157,3
130890,31158,7
116336,10023,2
131141,31158,2
130898,31159,2
116339,10023,2
116342,10023,2
130902,31160,3
116366,10023,1
116368,10023,2
116373,10023,6
116385,10023,6
116397,10023,1
116400,10023,2
116404,10023,1
128501,31161,5
120347,10023,2
100418,31162,2
116491,31163,2
116410,10023,2
115898,10023,2
131398,31163,1
116415,10023,6
102470,31163,2
100418,31164,3
130907,31165,5
116618,31166,3
125668,31167,3
116417,10023,6
116418,10023,1
116317,31168,3
100418,31169,3
100418,31169,1
130920,31170,7
130920,10023,6
116428,10023,2
116440,10023,2
115084,31171,3
115084,26076,3
130921,31172,2
116441,10023,2
100418,31173,3
130925,31174,1
116445,10023,7
130925,31174,3
116459,10023,2
116460,10023,2
100418,31175,7
100418,31176,3
119051,31177,3
130931,31178,3
119051,31179,3
116467,10023,2
115963,31180,6
115963,31181,8
111130,31182,3
100418,31183,3
100418,31184,3
100418,31185,3
128078,31186,3
116469,10023,6
116471,10023,2
130943,31187,3
101861,31188,7
100418,31189,3
115928,31190,3
130951,31191,3
118146,31192,2
130952,31193,2
116201,31194,3
116201,31195,3
116179,31196,3
117501,31197,3
117278,31198,8
117278,10023,6
116496,10023,2
116502,10023,2
116195,31199,2
131004,31199,1
130982,31200,3
116533,10023,2
100418,31201,3
116541,10023,2
116550,10023,1
116554,10023,6
116561,10023,2
120270,31203,3
116564,10023,2
116569,10023,2
116571,10023,2
116572,10023,2
130991,31204,3
116573,10023,1
116575,10023,2
100418,31205,3
130996,31206,2
130996,10023,7
116583,10023,2
116584,10023,1
116585,10023,2
100418,31207,3
120428,31208,2
116591,10023,6
116591,10023,3
117844,31209,2
116620,10023,1
131003,31211,3
129160,31212,2
100418,31213,7
100418,31214,2
117233,31215,3
131009,31216,2
100418,31217,3
131010,31218,2
124484,10023,6
100418,31219,3
124841,31220,3
116626,10023,1
100418,31221,3
100418,31222,3
131011,31223,3
116635,10023,1
131014,31224,3
122520,31225,3
116649,10023,6
116649,10023,2
116657,10023,6
116681,10023,6
116681,12537,3
116686,10023,2
116701,10023,2
116714,10023,2
116716,10023,6
116716,31226,7
131103,31226,7
117210,31226,7
101844,31227,8
116724,10023,2
117919,31228,2
116743,10023,2
116751,10023,2
116754,10023,2
116673,31229,3
116673,31230,3
117009,31231,2
116760,10023,1
116772,10023,2
115963,31232,3
116776,10023,2
100418,31233,3
115966,31234,7
100418,31234,1
116778,10023,2
101861,31235,3
116782,10023,1
116783,10023,2
116796,10023,6
120304,31236,3
116802,10023,6
116181,10023,2
100418,31236,3
100418,31237,3
131037,31238,7
102914,31239,2
131044,31240,2
100418,31241,3
123758,31242,3
102108,31243,3
131047,31244,3
127199,31245,8
131052,31246,3
124841,31247,3
100418,31248,2
116840,31249,3
109778,31250,2
132521,31250,2
118887,31251,3
118887,31252,3
116810,10023,2
131069,31253,2
131072,31254,8
100418,31255,3
117253,31256,3
116818,10023,2
116522,31257,7
131960,31257,7
116522,31258,3
100418,31259,3
116819,10023,2
116831,10023,2
116833,10023,2
129279,31260,3
116837,10023,2
115963,31261,2
116838,10023,2
116839,10023,1
116841,10023,2
116843,10023,6
115084,31262,2
100418,31263,3
116847,10023,2
116849,10023,2
116850,10023,2
116861,10023,1
123795,10023,2
116863,10023,2
131091,31264,1
116866,10023,2
131094,31265,3
100418,31266,3
116870,10023,2
131096,31267,8
117253,31268,3
120624,31269,3
131099,31270,3
116873,10023,1
100418,31271,3
100418,31272,2
130584,31273,2
116195,31274,3
116874,10023,1
129187,31275,2
116881,10023,2
116884,10023,1
116886,10023,2
116888,10023,6
116892,10023,2
117481,31276,3
126115,31277,7
116902,10023,6
131123,31278,8
118843,31279,2
122662,31280,3
100418,31281,1
116907,10023,2
116923,10023,2
125334,31282,3
116927,10023,2
116927,10023,6
126587,31283,2
126587,14991,3
116934,10023,2
116934,10023,5
116962,10023,6
116971,10023,1
116973,10023,1
101861,31284,2
116978,10023,2
116984,10023,2
129290,31286,2
131862,31286,2
131862,10023,6
131862,26358,2
131862,31287,3
116999,10023,2
117002,10023,2
131145,31288,8
128003,31289,3
117010,10023,2
117014,10023,2
117020,10023,2
117026,10023,2
117039,10023,2
102470,31290,2
117598,31291,3
100418,31292,2
124841,31293,3
100418,31294,1
119488,31295,1
131163,31296,3
104443,10023,6
100418,31297,3
117042,10023,6
117044,10023,1
117054,10023,2
117055,10023,1
117056,10023,6
117060,10023,2
117062,10023,2
117067,10023,2
131174,31298,3
116876,10023,1
117071,10023,2
117073,10023,2
117009,31299,2
117077,10023,6
129783,31299,2
129783,26364,3
115084,31300,3
100418,31301,3
100418,31302,7
117097,10023,2
117172,31302,2
117098,10023,2
117102,10023,6
100418,31302,2
117103,10023,2
117103,10023,1
117103,31303,6
117108,10023,2
117109,10023,2
117125,10023,1
131190,31304,5
131190,12707,3
117132,10023,2
117138,10023,2
117139,10023,2
116195,31305,2
117158,10023,6
131196,31306,7
117159,10023,2
117160,10023,2
117233,31307,3
117167,10023,2
116622,10023,2
117171,10023,1
117175,10023,6
116179,31308,2
116179,26389,3
116149,10023,5
117183,10023,1
117191,10023,6
117192,10023,2
117233,31309,3
117233,26391,3
117172,31310,3
121612,31311,8
102470,31312,8
131227,31313,5
117193,10023,2
131228,31315,2
117195,10023,2
117198,10023,2
100418,31316,3
131233,31317,6
100418,31318,3
117202,10023,1
130946,31319,2
130946,12901,3
118622,31320,2
124841,31321,3
130584,31322,2
131277,31323,2
117226,10023,2
100418,31325,7
117230,10023,2
117232,10023,2
117237,10023,2
117755,31326,3
117755,10023,6
123598,31327,3
117242,10023,2
117242,26465,3
100418,31328,3
116522,31329,3
117264,10023,2
100418,31330,3
117265,10023,2
115084,31331,3
131292,31332,8
117268,10023,2
116529,10023,6
117269,10023,2
131295,31333,2
117270,10023,4
117270,12707,3
117274,10023,2
117275,10023,1
117281,10023,5
131293,31335,8
117283,10023,2
117283,31336,2
116790,10023,2
117743,10023,6
124492,10023,2
131295,31337,2
117293,10023,6
131311,31338,3
117305,10023,6
117305,10023,1
117305,31339,3
100418,31340,3
117306,10023,2
117306,26465,3
117308,10023,2
117311,10023,1
131313,31341,3
117316,10023,2
116633,10023,2
117322,10023,6
117322,10023,5
117323,10023,2
122187,31342,3
122187,22316,3
117343,10023,2
117347,10023,2
117347,31343,1
117352,10023,2
117357,10023,2
117361,10023,6
117365,10023,2
118887,31344,3
117366,10023,2
117367,10023,2
117368,10023,2
117377,10023,2
117378,10023,2
117382,10023,2
117385,10023,1
117386,10023,2
117397,10023,2
100418,31345,3
117409,10023,2
100418,31346,3
117415,10023,1
117417,10023,2
